color,cut_name,freshness_index,time_hours,time_days,mode,loading,point_index,deformation,stress_pa,stress_std_pa,n_used,n_total,used_samples,dropped_samples
green,sirloin tender steak,1,0,0.0,shear,shear,0,0.0008664634000000001,7.441359999999999,39.33348661553409,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,1,0.0013891402000000001,12.999632,35.43401461846648,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,2,0.0036446839999999996,35.789395999999996,34.61782971861153,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,3,0.00364467,35.789395999999996,34.61782971861153,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,4,0.0036446560000000005,35.789395999999996,34.61782971861153,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,5,0.0036446560000000005,35.789395999999996,34.61782971861153,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,6,0.01195228,82.03240000000001,33.32183002891648,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,7,0.01195226,82.03240000000001,33.32183002891648,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,8,0.01195226,82.03240000000001,33.32183002891648,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,9,0.01195226,82.03240000000001,33.32183002891648,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,10,0.01605595,102.41650000000001,15.355474764721539,4,5,"1,2,3,4",5
green,sirloin tender steak,1,0,0.0,shear,shear,11,0.020263859999999998,150.54240000000001,36.61458641361391,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,12,0.020263859999999998,150.54240000000001,36.61458641361391,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,13,0.020263839999999998,150.54240000000001,36.61458641361391,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,14,0.025101659999999998,173.8032,36.47157949088578,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,15,0.02859448,189.96800000000002,38.305917046848,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,16,0.02859448,189.96800000000002,38.305917046848,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,17,0.02859448,189.96800000000002,38.305917046848,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,18,0.033418279999999995,208.5362,37.40003349410266,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,19,0.035097579999999996,213.75560000000002,34.27267740110189,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,20,0.03691738,221.2862,40.53466288696626,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,21,0.03691734,221.2862,40.53466288696626,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,22,0.04177438,237.03999999999996,39.288002489309626,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,23,0.04345166,241.53379999999999,36.27516556213079,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,24,0.04527734,248.12240000000003,42.790526837607395,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,25,0.04527742,248.12240000000003,42.790526837607395,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,26,0.050116919999999995,260.6216,41.720382096045086,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,27,0.05180309999999999,264.3114,39.16101534230184,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,28,0.05180309999999999,264.3114,39.16101534230184,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,29,0.053618719999999995,270.1998,45.79523913858294,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,30,0.056832879999999995,278.0454,48.27556340261602,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,31,0.058459819999999996,281.383,43.805583886075524,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,32,0.06015004,284.668,41.4019633544111,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,33,0.06014996,284.668,41.4019633544111,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,34,0.06519681999999999,296.88320000000004,49.99703512969544,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,35,0.06682491999999998,299.45660000000004,46.51252194667582,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,36,0.06849569999999999,302.3346,44.38252115686985,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,37,0.06849569999999999,302.3346,44.38252115686985,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,38,0.07354103999999999,313.35420000000005,52.435830587109045,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,39,0.07513479999999999,315.48159999999996,49.521517236853725,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,40,0.07681057999999999,317.83420000000007,47.764853377352686,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,41,0.07681057999999999,317.83420000000007,47.764853377352686,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,42,0.08002974,322.805,49.32038724503287,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,43,0.08345820000000001,328.37480000000005,53.37112371086072,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,44,0.08513528000000001,330.47020000000003,51.85912584454157,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,45,0.08513528000000001,330.47020000000003,51.85912584454157,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,46,0.0883704,335.4872,53.580140497762784,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,47,0.09181376,340.9072,57.6116428767658,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,48,0.0934911,342.7338,56.31102251033983,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,49,0.09349121999999999,342.7338,56.31102251033983,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,50,0.09669844,347.55379999999997,57.93458073517059,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,51,0.09830966,347.9956,57.28141953059473,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,52,0.10012708,351.8992,62.71441729427134,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,53,0.10181148000000002,353.6276,61.52876301893285,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,54,0.10502980000000002,358.207,63.023552870335706,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,55,0.1066554,358.6884,62.30501144723433,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,56,0.1084802,362.26380000000006,67.36061609100678,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,57,0.11016059999999998,363.78060000000005,66.34506807171127,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,58,0.1133824,367.76460000000003,67.57504779606154,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,59,0.11499079999999999,367.87620000000004,67.4073392277132,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,60,0.11499079999999999,367.87620000000004,67.4073392277132,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,61,0.11847859999999999,372.7044,71.46552062806232,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,62,0.12169479999999999,376.5558,72.68982864858054,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,63,0.12331160000000001,376.97700000000003,72.05524327347734,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,64,0.12331160000000001,376.97700000000003,72.05524327347734,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,65,0.12680160000000001,381.54859999999996,75.92468684584746,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,66,0.1300516,385.04359999999997,77.00326936591719,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,67,0.1316694,385.44,76.40654309939693,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,68,0.1316694,385.44,76.40654309939693,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,69,0.1333462,386.85679999999996,75.52867761956382,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,70,0.13836700000000002,392.6192,80.7644852008604,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,71,0.13998340000000004,392.811,80.47549666824057,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,72,0.13998340000000004,392.811,80.47549666824057,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,73,0.13998340000000004,392.811,80.47549666824057,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,74,0.1450808,398.779,84.56083400487486,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,75,0.148331,400.1114,84.63239755223766,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,76,0.148331,400.1114,84.63239755223766,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,77,0.148331,400.1114,84.63239755223766,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,78,0.1516096,402.7984,84.64448711782713,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,79,0.15663520000000003,406.3754,88.57773950739542,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,80,0.15663520000000003,406.3754,88.57773950739542,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,81,0.1566354,406.3754,88.57773950739542,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,82,0.1599122,409.1621999999999,88.37872294030957,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,83,0.1649794,412.1906,93.77310114014574,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,84,0.1649794,412.1906,93.77310114014574,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,85,0.164979,412.1906,93.77310114014574,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,86,0.168287,414.581,93.6941684866246,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,87,0.1715012,414.03640000000007,96.45489749846816,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,88,0.1733168,416.5726000000001,100.13543239952581,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,89,0.1733168,416.5726000000001,100.13543239952581,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,90,0.1765882,418.9674,100.25285700188302,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,91,0.17982919999999997,418.767,102.56623317057132,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,92,0.17982919999999997,418.767,102.56623317057132,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,93,0.1816458,421.212,106.09126564802588,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,94,0.183249,422.50199999999995,106.53969075795179,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,95,0.18816439999999998,423.1226,107.86788640295126,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,96,0.18816439999999998,423.1226,107.86788640295126,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,97,0.18998,425.5702,111.40168433089332,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,98,0.19157720000000003,427.2254,111.99116186306846,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,shear,shear,99,0.1964804,428.7264,112.44260047971143,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,uniaxial,compression,0,0.97858106,825.2368,189.95756229158138,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,uniaxial,compression,1,0.95836872,1047.2548000000002,212.77780099380672,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,uniaxial,compression,2,0.93826604,1204.8328,221.32542181900388,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,uniaxial,compression,3,0.9181480799999999,1328.136,242.12341775218687,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,uniaxial,compression,4,0.8980621999999998,1465.646,246.38026792744586,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,uniaxial,compression,5,0.8778288,1601.732,279.4023695246696,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,uniaxial,compression,6,0.8577543999999999,1776.002,311.63357908928873,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,uniaxial,compression,7,0.8376518,1953.0900000000001,371.5652949348203,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,uniaxial,compression,8,0.8175502000000001,2171.346,433.7676847622469,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,uniaxial,tension,0,1.0251500199999999,1155.3324,257.2372005737895,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,uniaxial,tension,1,1.0502112399999999,378.0654,91.32245352069775,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,uniaxial,tension,2,1.07526666,95.27467999999999,39.23559995485733,5,5,"1,2,3,4,5",
green,sirloin tender steak,1,0,0.0,uniaxial,tension,3,1.1003481800000001,-52.23515999999999,40.03848988653793,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,0,0.0012242274,3.6552680000000004,6.077963905264329,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,1,0.0015440066,7.803644,7.918738035918602,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,2,0.0019703126000000003,12.304384,13.209595596034877,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,3,0.004569999999999999,30.8778,8.338619518121689,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,4,0.0045699980000000005,30.8778,8.338619518121689,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,5,0.004569992,30.8778,8.338619518121689,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,6,0.0068684375,30.593525,2.5357060578614004,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,shear,shear,7,0.011832928000000001,51.977880000000006,17.58181502603187,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,8,0.01379686,62.01682000000001,16.55288446542173,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,9,0.01379684,62.01682000000001,16.55288446542173,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,10,0.01379684,62.01682000000001,16.55288446542173,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,11,0.01708138,73.99646,23.63571885893044,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,12,0.020353999999999997,86.82339999999999,9.51596114194462,4,5,"1,2,3,4",5
green,sirloin tender steak,2,24,1.0,shear,shear,13,0.023053619999999997,103.63104000000001,19.873818166079715,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,14,0.023053619999999997,103.63104000000001,19.873818166079715,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,15,0.02635444,110.74377999999999,21.074290682288698,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,16,0.02635444,110.74377999999999,21.074290682288698,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,17,0.030350460000000003,121.06572000000001,20.021352545559957,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,18,0.0323361,127.34432000000001,26.151239282481438,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,19,0.03393574,131.74272000000002,28.124590280990766,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,20,0.035626359999999996,133.4298,25.879509697055703,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,21,0.03562633999999999,133.4298,25.879509697055703,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,22,0.0396135,141.2076,25.39467408414607,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,23,0.043222720000000006,149.42159999999998,32.070166913192075,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,24,0.04489592,150.8672,29.94136183542759,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,25,0.044896000000000005,150.8672,29.94136183542759,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,26,0.044896000000000005,150.8672,29.94136183542759,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,27,0.050352266666666666,184.852,2.0303641709473323,3,5,"1,2,5","3,4"
green,sirloin tender steak,2,24,1.0,shear,shear,28,0.054162840000000004,163.8332,36.02520049853991,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,29,0.05416276000000001,163.8332,36.02520049853991,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,30,0.05416276000000001,163.8332,36.02520049853991,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,31,0.05577216,166.67360000000002,38.218415061852056,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,32,0.060669175,188.45774999999998,20.664708192653002,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,shear,shear,33,0.06342948,175.41379999999998,40.31666784544576,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,34,0.06342948,175.41379999999998,40.31666784544576,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,35,0.0650361,178.1428,42.367100369980484,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,36,0.067592075,198.573,26.679984670160515,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,shear,shear,37,0.07013852500000001,201.71775,21.36144729852123,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,shear,shear,38,0.07267082,186.6438,43.02249551757778,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,39,0.07427404,189.06339999999997,44.83239330930259,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,40,0.07427404,189.06339999999997,44.83239330930259,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,41,0.07788926,190.99380000000002,44.81043418401567,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,42,0.0819165,195.44480000000001,45.77275366590915,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,43,0.08352167999999999,197.7176,47.52008392501006,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,44,0.08352167999999999,197.7176,47.52008392501006,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,45,0.08520649999999999,198.3204,46.47420081120277,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,46,0.08651734999999999,221.02274999999997,26.043143199074493,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,shear,shear,47,0.0927867,206.02280000000002,49.63048423862093,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,48,0.0927867,206.02280000000002,49.63048423862093,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,49,0.09445606,206.57020000000003,48.662086623571746,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,50,0.09445606,206.57020000000003,48.662086623571746,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,51,0.09800702000000001,209.5674,50.748294933327564,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,52,0.1020259,213.11440000000002,51.288370992262955,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,53,0.1037112,214.00860000000003,49.68358901126207,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,54,0.1037112,214.00860000000003,49.68358901126207,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,55,0.105321,215.86620000000002,51.419847636491504,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,56,0.1072708,216.9668,51.76892086725395,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,57,0.10925860000000001,218.38359999999997,52.98925644543431,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,58,0.1129822,220.5066,51.70294166718177,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,59,0.1145804,221.94699999999997,53.05605071243053,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,60,0.1145804,221.94699999999997,53.05605071243053,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,61,0.11652860000000001,223.0786,53.392997325866624,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,62,0.12018580000000001,224.9096,52.99901059680265,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,63,0.1238262,228.0456,53.92256823483094,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,64,0.1238262,228.0456,53.92256823483094,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,65,0.1238262,228.0456,53.92256823483094,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,66,0.12747219999999998,229.48919999999998,53.358663384309004,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,67,0.1310646,231.7002,55.41648278048689,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,68,0.13311399999999998,233.304,55.02236558709558,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,69,0.13311399999999998,233.304,55.02236558709558,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,70,0.13478779999999999,233.7062,54.291961623798414,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,71,0.1383394,235.987,55.92165412431931,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,72,0.1403238,237.1036,56.74952109260482,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,73,0.14235099999999998,238.452,56.47645413444438,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,74,0.14403539999999998,239.1904,55.13043669190368,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,75,0.147579,241.3514,56.63726689592287,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,76,0.147579,241.3514,56.63726689592287,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,77,0.1495582,242.00279999999998,57.10751508654531,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,78,0.1532736,244.1598,55.534691155709154,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,79,0.15487800000000002,245.3032,56.75265628814214,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,80,0.1568254,246.2956,56.962587513560166,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,81,0.1568256,246.2956,56.962587513560166,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,82,0.1588032,245.76680000000002,56.61798185523748,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,83,0.16384525,274.1255,26.377317732286574,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,shear,shear,84,0.16384525,274.1255,26.377317732286574,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,shear,shear,85,0.16628975000000001,275.245,25.857017403405205,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,shear,shear,86,0.16628975000000001,275.245,25.857017403405205,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,shear,shear,87,0.1713416,250.8938,57.72761288118537,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,88,0.17332725,278.08975000000004,26.36541813033694,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,shear,shear,89,0.17332750000000002,278.08975000000004,26.36541813033694,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,shear,shear,90,0.1757545,279.408,25.792892150745715,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,shear,shear,91,0.1786092,254.1574,58.43595737762838,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,92,0.1805872,254.22480000000002,58.47002740002779,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,shear,shear,93,0.182786,282.08425,25.994357843337838,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,shear,shear,94,0.182786,282.08425,25.994357843337838,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,shear,shear,95,0.187254,283.85025,27.395744417472955,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,shear,shear,96,0.187254,283.85025,27.395744417472955,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,shear,shear,97,0.1897405,284.62375000000003,27.430084053598897,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,shear,shear,98,0.192296,285.807,26.056784404450223,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,shear,shear,99,0.19430050000000001,286.68674999999996,27.451366235353373,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,uniaxial,compression,0,0.97817194,789.8628000000001,220.92749880755,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,uniaxial,compression,1,0.9581040599999999,953.5384,212.67006669073103,5,5,"1,2,3,4,5",
