file_name,color,cut_name,freshness_index,time_hours,time_days,sample_num,mode,loading,point_index,deformation,stress_pa,modified_z,is_outlier
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,58,0.110968,104.792,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,58,0.113924,362.919,4.097375829085129,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,59,0.11366899999999999,141.278,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,59,0.11870900000000001,123.708,-0.32480855670668196,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,59,0.11124700000000001,410.306,4.973397631968428,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,59,0.110968,104.792,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,59,0.11392300000000001,362.919,4.097375829085129,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,60,0.11366899999999999,141.278,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,60,0.11870900000000001,123.708,-0.3393358435459855,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,60,0.11962500000000001,420.534,5.393373382201352,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,60,0.12003899999999999,106.354,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,60,0.11392300000000001,362.919,4.280633790516551,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,61,0.122084,144.246,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,61,0.11870900000000001,123.708,-0.3655885411168585,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,61,0.11962500000000001,420.534,4.918089728702627,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,61,0.12003899999999999,106.354,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,61,0.11392300000000001,362.919,3.89250866937612,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,62,0.122084,144.246,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,62,0.11870900000000001,123.708,-0.3655885411168585,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,62,0.11962500000000001,420.534,4.918089728702627,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,62,0.12003899999999999,106.354,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,62,0.124313,368.881,3.998635793835109,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,63,0.122084,144.246,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,63,0.126767,123.156,-0.37541446743375906,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,63,0.11962500000000001,420.534,4.918089728702627,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,63,0.12003899999999999,106.354,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,63,0.124313,368.881,3.998635793835109,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,64,0.122084,144.246,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,64,0.126767,123.156,-0.37541446743375906,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,64,0.128018,429.878,5.084418452443785,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,64,0.12003899999999999,106.354,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,64,0.124313,368.881,3.998635793835109,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,65,0.130581,147.126,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,65,0.126767,123.156,-0.4119070851698045,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,65,0.128018,429.878,4.858888283101066,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,65,0.12908899999999998,107.875,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,65,0.124313,368.881,3.8106990267763865,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,66,0.130581,147.126,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,66,0.126767,123.156,-0.4119070851698045,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,66,0.128018,429.878,4.858888283101066,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,66,0.12908899999999998,107.875,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,66,0.124313,368.881,3.8106990267763865,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,67,0.130581,147.126,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,67,0.134853,124.781,-0.3839826373850347,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,67,0.128018,429.878,4.858888283101066,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,67,0.12908899999999998,107.875,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,67,0.134699,376.344,3.93894527527961,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,68,0.130581,147.126,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,68,0.134853,124.781,-0.3839826373850347,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,68,0.136437,438.106,5.000280502407582,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,68,0.12908899999999998,107.875,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,68,0.134699,376.344,3.93894527527961,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,69,0.13904,149.718,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,69,0.134852,124.781,-0.4140207379510656,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,69,0.136437,438.106,4.788010288977504,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,69,0.138213,109.092,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,69,0.134699,376.344,3.762596293014327,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,70,0.13904,149.718,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,70,0.134852,124.781,-0.4140207379510656,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,70,0.136437,438.106,4.788010288977504,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,70,0.138213,109.092,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,70,0.134699,376.344,3.762596293014327,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,71,0.13904,149.718,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,71,0.134853,124.781,-0.4140207379510656,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,71,0.136437,438.106,4.788010288977504,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,71,0.138213,109.092,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,71,0.134699,376.344,3.762596293014327,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,72,0.13904,149.718,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,72,0.14299699999999999,125.929,-0.39496087480923536,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,72,0.136437,438.106,4.788010288977504,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,72,0.138213,109.092,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,72,0.134699,376.344,3.762596293014327,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,73,0.13904,149.718,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,73,0.14299699999999999,125.929,-0.39496087480923536,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,73,0.144902,445.655,4.913343831536456,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,73,0.138213,109.092,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,73,0.145125,379.665,3.8177337542460505,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,74,0.147447,152.515,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,74,0.14299699999999999,125.929,-0.411309165558053,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,74,0.144902,445.655,4.53513762099179,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,74,0.14730600000000002,108.917,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,74,0.145125,379.665,3.51421338134777,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,75,0.147447,152.515,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,75,0.14299699999999999,125.929,-0.411309165558053,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,75,0.144902,445.655,4.53513762099179,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,75,0.14730600000000002,108.917,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,75,0.145125,379.665,3.51421338134777,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,76,0.147447,152.515,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,76,0.151026,125.391,-0.4196325060782603,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,76,0.144902,445.655,4.53513762099179,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,76,0.14730600000000002,108.917,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,76,0.145125,379.665,3.51421338134777,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,77,0.147447,152.515,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,77,0.151026,125.391,-0.4196325060782603,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,77,0.153225,450.43,4.609011135831921,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,77,0.14730600000000002,108.917,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,77,0.145125,379.665,3.51421338134777,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,78,0.15588,154.81,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,78,0.151026,125.391,-0.4595760590129002,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,78,0.153225,450.43,4.618099682701438,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,78,0.156422,111.633,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,78,0.155493,385.276,3.6002806355235424,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,79,0.15588,154.81,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,79,0.151025,125.391,-0.4595760590129002,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,79,0.153225,450.43,4.618099682701438,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,79,0.156422,111.633,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,79,0.155493,385.276,3.6002806355235424,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,80,0.15588,154.81,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,80,0.159088,128.849,-0.40555607151955914,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,80,0.153225,450.43,4.618099682701438,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,80,0.156422,111.633,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,80,0.155493,385.276,3.6002806355235424,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,81,0.15588,154.81,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,81,0.159088,128.849,-0.40555607151955914,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,81,0.161583,458.488,4.743979688259952,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,81,0.156422,111.633,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,81,0.155493,385.276,3.6002806355235424,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,82,0.16436599999999998,155.925,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,82,0.159088,128.849,-0.4123264246365034,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,82,0.161583,458.488,4.6075757134471225,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,82,0.156422,111.633,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,82,0.155493,385.276,3.492667964869501,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,83,0.16436599999999998,155.925,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,83,0.159088,128.849,-0.42288616681331936,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,83,0.161583,458.488,4.725576425230398,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,83,0.165441,112.739,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,83,0.16589099999999998,389.249,3.644167971101745,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,84,0.16436599999999998,155.925,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,84,0.1672,129.417,-0.41401486592877323,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,84,0.161583,458.488,4.725576425230398,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,84,0.165441,112.739,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,84,0.16589099999999998,389.249,3.644167971101745,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,85,0.16436599999999998,155.925,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,85,0.1672,129.417,-0.41401486592877323,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,85,0.17001100000000002,467.958,4.87348350159774,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,85,0.165441,112.739,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,85,0.16589099999999998,389.249,3.644167971101745,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,86,0.17286300000000002,157.857,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,86,0.1672,129.417,-0.4251691121060331,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,86,0.17001100000000002,467.958,4.635913039141807,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,86,0.165441,112.739,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,86,0.16589099999999998,389.249,3.4592380867946284,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,87,0.17286300000000002,157.857,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,87,0.1672,129.417,-0.43354834335307146,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,87,0.17000900000000002,467.958,4.727277595714868,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,87,0.17454799999999998,113.611,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,87,0.16589099999999998,389.249,3.527412737874611,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,88,0.17286300000000002,157.857,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,88,0.175248,132.444,-0.3874037992134884,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,88,0.17000900000000002,467.958,4.727277595714868,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,88,0.17454799999999998,113.611,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,88,0.176333,391.83,3.5667583171360127,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,89,0.17286300000000002,157.857,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,89,0.17525,132.444,-0.3874037992134884,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,89,0.178386,474.615,4.828759006463862,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,89,0.17454799999999998,113.611,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,89,0.176333,391.83,3.5667583171360127,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,90,0.17286300000000002,157.857,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,90,0.17525,132.444,-0.3874037992134884,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,90,0.178386,474.615,4.828759006463862,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,90,0.17454799999999998,113.611,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,90,0.176333,391.83,3.5667583171360127,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,91,0.18128799999999998,159.826,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,91,0.17525,132.444,-0.39963559450394914,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,91,0.178386,474.615,4.5942914746294505,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,91,0.17454699999999998,113.611,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,91,0.176333,391.83,3.386058595694039,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,92,0.18128799999999998,159.826,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,92,0.183328,135.378,-0.35193307153833037,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,92,0.178386,474.615,4.531440594587673,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,92,0.183621,112.97,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,92,0.176333,391.83,3.339736597234079,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,93,0.18128799999999998,159.826,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,93,0.183328,135.378,-0.35193307153833037,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,93,0.178386,474.615,4.531440594587673,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,93,0.183622,112.97,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,93,0.176333,391.83,3.339736597234079,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,94,0.18128799999999998,159.826,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,94,0.183328,135.378,-0.35193307153833037,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,94,0.18679300000000001,479.858,4.606914461328326,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,94,0.183622,112.97,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,94,0.186738,398.067,3.4295192611405163,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,95,0.18967900000000001,162.675,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,95,0.183327,135.378,-0.3704220199175136,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,95,0.18679300000000001,479.858,4.30419341112564,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,95,0.183622,112.97,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,95,0.186738,398.067,3.194284357710491,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,96,0.18967900000000001,162.675,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,96,0.191388,136.341,-0.37803352062316425,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,96,0.18679300000000001,479.858,4.5532697718469315,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,96,0.19278199999999998,115.689,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,96,0.186738,398.067,3.3791321670284753,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,97,0.18967900000000001,162.675,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,97,0.191388,136.341,-0.37803352062316425,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,97,0.18679300000000001,479.858,4.5532697718469315,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,97,0.19278199999999998,115.689,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,97,0.186738,398.067,3.3791321670284753,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,98,0.18967900000000001,162.675,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,98,0.191388,136.341,-0.37803352062316425,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,98,0.19514199999999998,479.22,4.5441110649980825,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,98,0.19278199999999998,115.689,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,98,0.186738,398.067,3.3791321670284753,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,99,0.19813099999999997,164.578,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,shear,shear,99,0.191388,136.341,-0.3895734521057905,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,shear,shear,99,0.19514199999999998,479.22,4.3409770909611565,True
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,shear,shear,99,0.19278199999999998,115.689,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,shear,shear,99,0.197054,398.504,3.2273739900591125,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,compression,0,0.9783178,795.876,0.7062781222106967,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,uniaxial,compression,0,0.9783704,465.773,-0.6365346627505849,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,uniaxial,compression,0,0.9787923,622.252,0.0,False
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,uniaxial,compression,0,0.9782081,456.44,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,uniaxial,compression,0,0.9780571,1248.61,2.547936645116156,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,compression,1,0.957969,919.74,0.24060335565624688,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,uniaxial,compression,1,0.9578593,535.753,-0.8592604625386967,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,uniaxial,compression,1,0.9582692,835.74,0.0,False
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,uniaxial,compression,1,0.9578247,600.257,-0.6745,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,uniaxial,compression,1,0.9578952,1578.77,2.128279897062632,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,compression,2,0.9378449,1050.69,0.1771372149432372,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,uniaxial,compression,2,0.938,669.654,-0.6745,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,uniaxial,compression,2,0.9383462,971.436,0.0,False
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,uniaxial,compression,2,0.9374328000000001,626.476,-0.7710052952131009,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,uniaxial,compression,2,0.9380277,1716.25,1.664701814554877,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,compression,3,0.9179225,1121.16,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,uniaxial,compression,3,0.9174815000000001,795.027,-0.6745,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,uniaxial,compression,3,0.9184154,1160.82,0.0820238062385588,False
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,uniaxial,compression,3,0.9174325999999999,706.455,-0.8576823642501678,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,uniaxial,compression,3,0.9178885999999999,1870.74,1.5502623469566092,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,compression,4,0.897992,1262.01,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,uniaxial,compression,4,0.897985,1004.22,-0.6745,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,uniaxial,compression,4,0.897869,1265.15,0.008215718220257061,False
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,uniaxial,compression,4,0.897432,752.741,-1.3324874529655923,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,uniaxial,compression,4,0.8976729999999999,1992.0,1.909997497963459,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,compression,5,0.877442,1346.59,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,uniaxial,compression,5,0.877489,1135.18,-0.6745,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,uniaxial,compression,5,0.877954,1416.46,0.22291904356463796,False
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,uniaxial,compression,5,0.877441,803.41,-1.7330065276003983,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,uniaxial,compression,5,0.877506,2168.78,2.6231831748734713,False
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,compression,6,0.857124,1469.56,0.0,False
green3-2.xls,green,sirloin tender steak,3,48,2.0,2,uniaxial,compression,6,0.857585,1323.21,-0.6745,False
green3-3.xls,green,sirloin tender steak,3,48,2.0,3,uniaxial,compression,6,0.857523,1528.28,0.2706295866074482,False
green3-4.xls,green,sirloin tender steak,3,48,2.0,4,uniaxial,compression,6,0.857074,862.138,-2.799495312606766,False
green3-5.xls,green,sirloin tender steak,3,48,2.0,5,uniaxial,compression,6,0.857649,2273.43,3.70488770071746,True
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,compression,7,0.837574,1608.88,0.0,False
