file_name,color,cut_name,freshness_index,time_hours,time_days,sample_num,mode,loading,point_index,deformation,stress_pa,stress_std_pa,n_used,n_total,used_samples,used_files,dropped_samples
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,25,0.8598340661789001,27.57607069829593,65.60834274017303,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,26,0.8614004012865936,13.935368023723498,65.32710170286873,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,27,0.8629667363942869,3.9841825778278674,65.17871920822643,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,28,0.8645330715019803,-5.915073357663016,65.16033297059357,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,29,0.8660994066096737,-15.814329293153198,65.22572942139371,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,30,0.8676657417173671,-25.71358522864408,65.37465712925419,5,5,"1,2,3,4,5","green2-1.xls,green2-2.xls,green2-3.xls,green2-4.xls,green2-5.xls",
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,31,0.8692320768250604,-13.69545750570511,54.574859319098984,4,5,"1,2,4,5","green2-1.xls,green2-2.xls,green2-4.xls,green2-5.xls",3
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,32,0.8707984119327539,7.979661979912438,7.3545541282364875,3,5,"1,4,5","green2-1.xls,green2-4.xls,green2-5.xls","2,3"
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,33,0.8723647470404472,-1.4573231987174964,4.991982301509934,3,5,"1,4,5","green2-1.xls,green2-4.xls,green2-5.xls","2,3"
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,34,0.8739310821481406,-10.894308377348098,3.443747328567066,3,5,"1,4,5","green2-1.xls,green2-4.xls,green2-5.xls","2,3"
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,35,0.875497417255834,-20.331293555978036,3.8610868312478344,3,5,"1,4,5","green2-1.xls,green2-4.xls,green2-5.xls","2,3"
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,36,0.8770637523635274,-29.76827873460864,5.836580751163884,3,5,"1,4,5","green2-1.xls,green2-4.xls,green2-5.xls","2,3"
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,37,0.8786300874712207,-39.20526391323857,8.326610697172894,3,5,"1,4,5","green2-1.xls,green2-4.xls,green2-5.xls","2,3"
aggregated,green,sirloin steak,2,24,1.0,0,uniaxial,unloading,38,0.8801964225789141,-48.64224909186851,10.986733091810695,3,5,"1,4,5","green2-1.xls,green2-4.xls,green2-5.xls","2,3"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,1,0.003359961959183673,33.098485003991144,17.460395214819393,4,4,"2,3,4,5","green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",1
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,2,0.007417691918367346,44.316914456985955,23.080491333514374,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,3,0.01147542187755102,58.00445682519462,34.232013848004144,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,4,0.015533151836734692,66.47347208574254,36.099657622030136,4,5,"1,2,3,4","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls",5
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,5,0.019590881795918363,62.78023280332686,6.587959873842548,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,6,0.023648611755102036,72.73841349145015,7.806271870361426,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,7,0.02770634171428571,79.99032339795973,7.989314292578717,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,8,0.03176407167346938,86.03500339273722,8.890906225305496,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,9,0.035821801632653055,91.29867710756118,9.979876646283122,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,10,0.03987953159183673,95.92167224337852,10.99180189803185,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,11,0.0439372615510204,99.89004969032528,12.037077541765568,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,12,0.047994991510204074,103.34418096194196,12.787587694870544,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,13,0.05205272146938775,106.05536144477138,13.50189899884641,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,14,0.05611045142857142,108.48824964152904,13.984543820024001,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,15,0.06016818138775509,110.58496831988894,14.293539486818176,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,16,0.06422591134693877,112.29339143184603,14.345936214348505,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,17,0.06828364130612244,113.33233818385321,14.231179051311443,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,18,0.07234137126530611,114.40046067933258,14.26480539757994,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,19,0.07639910122448978,115.89555014135921,14.258343314821515,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,20,0.08045683118367346,117.2423273596894,13.766786087497037,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,21,0.08451456114285713,117.94230842613847,13.195482536826574,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,22,0.0885722911020408,118.42104001367325,13.471615420878967,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,23,0.09263002106122448,119.18457870942234,13.947202290877483,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,24,0.09668775102040815,120.42576915256127,13.971582221436078,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,25,0.10074548097959182,121.73111796486262,13.989890258577981,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,26,0.1048032109387755,122.51601196029368,14.295124596338576,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,27,0.10886094089795917,122.79200676371671,14.493655101865153,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,28,0.11291867085714284,123.24895439214862,14.676886723343554,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,29,0.11697640081632651,123.97667698792907,14.950885117051122,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,30,0.12103413077551019,124.64855871363515,15.269711714360449,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,31,0.12509186073469386,125.24648735458288,15.601536278550215,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,32,0.12914959069387755,126.05293038349465,15.91490018096487,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,33,0.13320732065306123,126.93517062418361,16.2238513434522,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,34,0.1372650506122449,127.75356293123524,16.5202883906528,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,35,0.14132278057142855,128.4008755749491,17.02798206325947,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,36,0.14538051053061224,128.8502687564127,17.63806575835654,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,37,0.14943824048979593,129.3688395454723,17.970432006700328,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,38,0.15349597044897959,130.45761918516283,17.9431054686484,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,39,0.15755370040816324,131.664197342568,17.830018570709587,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,40,0.16161143036734693,132.28604630564502,17.824296640273953,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,41,0.16566916032653062,132.76398838435833,17.90998461216174,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,42,0.16972689028571428,133.55358666277638,18.101435869108304,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,43,0.17378462024489794,134.50132698728848,18.274359693348995,3,5,"1,2,4","green3-1.xls,green3-2.xls,green3-4.xls","3,5"
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,44,0.17784235020408162,199.62984933297383,112.656809792601,4,5,"1,2,4,5","green3-1.xls,green3-2.xls,green3-4.xls,green3-5.xls",3
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,45,0.1819000801632653,200.7880263510204,113.4474774669159,4,5,"1,2,4,5","green3-1.xls,green3-2.xls,green3-4.xls,green3-5.xls",3
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,46,0.18595781012244897,202.0916083856397,114.1343255172166,4,5,"1,2,4,5","green3-1.xls,green3-2.xls,green3-4.xls,green3-5.xls",3
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,47,0.19001554008163263,203.0003637146263,113.971391570444,4,5,"1,2,4,5","green3-1.xls,green3-2.xls,green3-4.xls,green3-5.xls",3
aggregated,green,sirloin steak,3,48,2.0,0,shear,shear,48,0.19407327004081631,347.1145957447247,133.85976562646476,3,3,"1,3,5","green3-1.xls,green3-3.xls,green3-5.xls","2,4"
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,1,0.8212013821721289,-1535.4476460145286,323.94234553645583,4,5,"1,2,3,4","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls",5
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,2,0.8253485113489932,-1510.284636420612,315.6074412531469,4,5,"1,2,3,4","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls",5
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,3,0.8294956405258577,-1655.7248182081937,98.3427561872005,3,5,"1,2,3","green3-1.xls,green3-2.xls,green3-3.xls","4,5"
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,4,0.8336427697027221,-1459.9586172327777,299.7064101869867,4,5,"1,2,3,4","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls",5
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,5,0.8377898988795864,-1434.5832771567766,292.75807370973496,4,5,"1,2,3,4","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls",5
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,6,0.8419370280564509,-1405.175765816603,286.15789794755824,4,5,"1,2,3,4","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls",5
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,7,0.8460841572333153,-1375.7682544764293,279.5944693272005,4,5,"1,2,3,4","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls",5
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,8,0.8502312864101796,-1346.3607431362566,273.07043758710995,4,5,"1,2,3,4","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls",5
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,9,0.8543784155870441,-1316.9532317960827,266.5886951367886,4,5,"1,2,3,4","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls",5
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,10,0.8585255447639085,-1289.0372300033682,260.1508363152486,4,5,"1,2,3,4","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls",5
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,11,0.8626726739407728,-1460.8336492256014,454.4557597639388,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,12,0.8668198031176373,-1436.6757281872692,453.29680607503116,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,13,0.8709669322945017,-1412.5178071489372,452.30415698050786,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,14,0.8751140614713661,-1388.3598861106057,451.4789094240053,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,15,0.8792611906482305,-1364.3348787638201,447.81580256640814,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,16,0.8834083198250949,-1339.9473963632558,440.1380411606379,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,17,0.8875554490019593,-1315.5599139626918,432.5295037683733,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,18,0.8917025781788237,-1291.1724315621273,424.99390829560275,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,19,0.8958497073556881,-1266.7849491615627,417.53520408642385,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,20,0.8999968365325525,-1241.938837502549,413.39156200523485,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,21,0.9041439657094169,-1216.0710374996327,412.3588698620204,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,22,0.9082910948862813,-1190.2032374967164,411.6384290787259,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,23,0.9124382240631457,-1164.3354374938008,411.2318807664159,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,24,0.9165853532400101,-1138.4676374908845,411.14015608637624,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,25,0.9207324824168746,-1113.473929179166,408.06124867385705,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,26,0.9248796115937389,-1087.9113389492866,403.82146340910566,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,27,0.9290267407706033,-1062.3487487194066,399.75190621694213,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,28,0.9331738699474678,-1036.7861584895265,395.8578271449099,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,29,0.9373209991243321,-1011.2235682596471,392.14445383468444,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,30,0.9414681283011965,-987.4572933599168,387.4163755653171,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,31,0.945615257478061,-964.0125764852212,382.9772938911237,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,32,0.9497623866549253,-940.5678596105263,378.7036150656409,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,33,0.9539095158317897,-917.1231427358307,374.6010001842196,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,34,0.9580566450086541,-893.2446359722314,370.1982608417213,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,35,0.9622037741855185,-857.4564946776861,353.55271723074395,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,36,0.9663509033623829,-821.515671530429,337.12380647813677,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,37,0.9704980325392474,-785.5748483831721,320.91827457464154,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,compression,38,0.9746451617161117,-749.6340252359159,304.9717331921324,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,1,0.8224474458509226,658.039010142965,222.22198383239845,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,2,0.8240072101735564,624.6855327722564,214.7028862064089,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,3,0.8255669744961902,591.3320554015479,207.4343384018971,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,4,0.8271267388188241,557.9785780308371,200.44359881776796,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,5,0.828686503141458,524.6251006601285,193.76073911326634,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,6,0.8302462674640918,491.27162328941995,187.41869675231283,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,7,0.8318060317867256,457.91814591871145,181.45321137656038,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,8,0.8333657961093595,424.56466854800294,175.90259833587785,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,9,0.8349255604319933,391.2111911772944,170.80730792233348,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,10,0.8364853247546272,357.8577138065835,166.20922036382814,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,11,0.838045089077261,324.504236435875,162.15063855607733,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,12,0.8396048533998949,291.1507590651664,158.6729667909781,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,13,0.8411646177225287,258.311277919985,156.56402520703813,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,14,0.8427243820451625,237.98755911996895,150.36710700369218,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,15,0.8442841463677964,218.7575127852057,143.29536248085626,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,16,0.8458439106904302,199.52746645044243,136.24472948835665,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,17,0.8474036750130641,180.29742011567777,129.2186638344715,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,18,0.848963439335698,161.0673737809145,122.22140245453045,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,19,0.8505232036583318,141.83732744615125,115.25819154278697,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,20,0.8520829679809656,122.60728111138796,108.33559702355716,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,21,0.8536427323035994,103.37723477662469,101.46193282291975,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,22,0.8552024966262333,84.14718844186142,94.64786002256004,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,23,0.8567622609488672,64.9171421070968,87.90723728176651,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,24,0.858322025271501,45.68709577233352,81.25834536311267,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,25,0.8598817895941349,26.45704943757024,74.72567417403681,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,26,0.8614415539167687,8.91829887343243,69.7343034905821,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,27,0.8630013182394025,-0.5107576603315807,69.81086481041763,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
aggregated,green,sirloin steak,3,48,2.0,0,uniaxial,unloading,28,0.8645610825620363,-10.087528703948653,70.30993137559936,5,5,"1,2,3,4,5","green3-1.xls,green3-2.xls,green3-3.xls,green3-4.xls,green3-5.xls",
